teacher_id,competence_code,competence_nom,domaine,current_level_t3,current_level_t2,current_level_t1,current_level_t,gap_next_3m,lag_gap_t3_t2,lag_gap_t2_t1,lag_gap_t1_t,rolling_tendance,days_since_last_training,training_frequency_per_month,is_long_absent,is_stagnant,avg_level,min_level,max_level,nb_level_5,nb_level_1,nb_savoirs,nb_competences,competency_coverage_rate,nb_formations_completed,nb_formations_in_progress,taux_assiduite,nb_besoins_exprimes,nb_besoins_approuves,avg_eval_score,nb_evaluations,months_since_last_training,engagement_score
ENS010,BD,Bases de Donnees,INFO,1,1,1,1,3,0,0,0,0.0,226,0.17,1,0,1.0,1,1,0,4,2,2,0.5,4,3,0.88,4,0,3.0,1,7,23.9
ENS003,ALG,Algorithmique,GL,1,1,1,1,4,0,0,0,0.0,350,0.33,1,0,1.0,1,1,0,4,1,2,0.5,4,2,0.92,4,0,2.83,4,11,28.26
ENS012,GC_STRU,Structure Batiment,GC,3,3,3,2,2,0,0,-1,-0.33,290,0.42,1,0,2.75,2,3,0,0,3,1,1.0,1,1,0.61,2,0,2.64,3,9,16.83
ENS008,PROG,Programmation,GL,5,3,3,4,2,-2,0,1,-0.33,215,0.25,1,0,3.75,3,5,1,0,1,1,1.0,0,3,0.68,0,0,4.14,1,7,13.18
ENS001,RESEAU,Reseaux,RT,3,1,1,2,4,-2,0,1,-0.33,126,0.0,0,0,1.75,1,3,0,2,3,1,1.0,2,0,0.62,1,1,3.22,3,4,19.04
ENS015,GC_MAT,Matériaux,GC,4,3,4,3,3,-1,1,-1,-0.33,362,0.0,1,0,3.5,3,4,0,0,2,1,1.0,5,1,0.5,3,1,3.9,3,12,27.8
ENS009,PED,Pedagogie,SUP,4,3,3,3,2,-1,0,0,-0.33,220,0.42,1,0,3.25,3,4,0,0,3,1,1.0,3,3,0.92,2,1,3.77,1,7,21.64
ENS021,SEC,Securite Informatique,RT,3,2,4,3,0,-1,2,-1,0.0,69,0.08,0,0,3.0,2,4,0,0,2,1,1.0,0,3,0.89,2,1,4.32,2,2,18.09
ENS027,GC_STRU,Structure Batiment,GC,2,4,2,4,2,2,-2,2,0.67,199,0.08,1,0,3.0,2,4,0,0,1,3,0.67,3,2,0.54,2,1,4.26,1,6,20.72
ENS016,RESEAU,Reseaux,RT,5,5,3,4,0,0,-2,1,-0.33,35,0.0,0,0,4.25,3,5,2,0,3,2,0.5,5,1,0.73,0,2,3.83,3,1,25.81
ENS025,ALG,Algorithmique,GL,1,1,2,3,1,0,1,1,0.67,84,0.42,0,0,1.75,1,3,0,2,3,3,0.67,0,3,0.77,4,1,3.16,1,2,15.67
ENS030,GC_MAT,Matériaux,GC,1,1,1,3,3,0,0,2,0.67,297,0.25,1,0,1.5,1,3,0,3,3,3,0.67,0,2,0.7,2,2,3.67,1,9,14.34
ENS027,SEC,Securite Informatique,RT,3,3,2,3,3,0,-1,1,0.0,271,0.0,1,0,2.75,2,3,0,0,3,3,0.67,4,3,0.69,4,2,3.16,4,9,27.77
ENS015,GC_MAT,Matériaux,GC,4,2,2,2,1,-2,0,0,-0.67,104,0.42,0,1,2.5,2,4,0,0,3,2,0.5,3,2,0.86,0,1,4.4,3,3,23.6
ENS015,GESTION,Gestion de Projet,SUP,4,2,4,3,1,-2,2,-1,-0.33,293,0.33,1,0,3.25,2,4,0,0,3,2,0.5,0,0,0.74,0,0,3.26,4,9,16.22
ENS023,ANG,Anglais Technique,SUP,3,2,1,2,2,-1,-1,1,-0.33,316,0.17,1,0,2.0,1,3,0,1,1,3,0.67,2,3,0.89,3,1,3.42,1,10,19.79
ENS014,PROG,Programmation,GL,5,4,5,4,0,-1,1,-1,-0.33,101,0.08,0,0,4.5,4,5,2,0,1,1,1.0,5,2,0.93,3,2,2.89,4,3,29.43
ENS024,RESEAU,Reseaux,RT,2,2,1,1,3,0,-1,0,-0.33,142,0.42,0,0,1.5,1,2,0,2,3,3,0.67,2,3,0.51,0,1,3.59,3,4,18.23
ENS021,GC_MAT,Matériaux,GC,3,2,4,2,1,-1,2,-2,-0.33,168,0.42,0,0,2.75,2,4,0,0,1,1,1.0,1,3,0.86,4,2,3.85,2,5,21.0
ENS016,ANG,Anglais Technique,SUP,4,4,5,4,1,0,1,-1,0.0,230,0.0,1,0,4.25,4,5,1,0,2,1,1.0,4,3,0.89,1,2,4.33,2,7,25.11
ENS029,PED,Pedagogie,SUP,3,1,1,2,4,-2,0,1,-0.33,133,0.25,0,0,1.75,1,3,0,2,2,1,1.0,0,0,0.83,4,1,2.9,4,4,19.95
ENS008,ALG,Algorithmique,GL,1,1,1,1,4,0,0,0,0.0,218,0.17,1,0,1.0,1,1,0,4,3,3,0.67,0,2,0.92,3,0,4.43,2,7,19.46
ENS005,BD,Bases de Donnees,INFO,4,4,5,3,1,0,1,-2,-0.33,221,0.42,1,0,4.0,3,5,1,0,1,3,0.67,5,1,0.5,3,2,4.14,3,7,28.28
ENS002,PROG,Programmation,GL,5,3,4,3,0,-2,1,-1,-0.67,326,0.42,1,1,3.75,3,5,1,0,2,2,0.5,1,2,0.56,4,0,4.32,1,10,18.94
ENS008,WEB_F,Developpement Web Front,WEB,3,2,3,4,2,-1,1,1,0.33,48,0.17,0,0,3.0,2,4,0,0,2,1,1.0,0,1,0.81,4,2,3.61,2,1,18.27
ENS030,PED,Pedagogie,SUP,1,3,2,3,4,2,-1,1,0.67,31,0.33,0,0,2.25,1,3,0,1,2,2,0.5,0,0,0.64,1,2,3.1,2,1,13.4
ENS002,ANG,Anglais Technique,SUP,2,2,1,1,0,0,-1,0,-0.33,94,0.33,0,0,1.5,1,2,0,2,3,1,1.0,1,0,0.51,1,1,3.44,3,3,16.93
ENS003,ALG,Algorithmique,GL,2,2,4,2,2,0,2,-2,0.0,164,0.08,0,0,2.5,2,4,0,0,2,1,1.0,4,1,0.55,4,0,4.39,1,5,25.03
ENS013,BD,Bases de Donnees,INFO,3,4,3,3,1,1,-1,0,0.0,184,0.33,1,0,3.25,3,4,0,0,3,3,0.67,1,0,0.92,2,1,2.55,2,6,16.7
ENS026,GC_STRU,Structure Batiment,GC,2,3,2,3,3,1,-1,1,0.33,295,0.17,1,0,2.5,2,3,0,0,3,1,1.0,4,3,0.63,4,2,3.9,3,9,27.45
ENS009,BD,Bases de Donnees,INFO,1,2,1,1,3,1,-1,0,0.0,117,0.08,0,0,1.25,1,2,0,3,1,3,0.67,3,2,0.57,2,0,3.11,3,3,21.57
ENS016,PROG,Programmation,GL,3,2,4,4,3,-1,2,0,0.33,179,0.08,0,0,3.25,2,4,0,0,2,2,0.5,4,2,0.91,3,1,4.09,2,5,26.73
ENS004,PROG,Programmation,GL,4,4,3,3,0,0,-1,0,-0.33,49,0.0,0,0,3.5,3,4,0,0,1,3,0.67,2,0,0.88,0,0,3.88,1,1,17.66
ENS016,PED,Pedagogie,SUP,2,2,1,3,2,0,-1,2,0.33,329,0.25,1,0,2.0,1,3,0,1,3,3,0.67,5,1,0.68,1,0,3.25,3,10,25.4
ENS004,ALG,Algorithmique,GL,1,1,2,1,3,0,1,-1,0.0,224,0.08,1,0,1.25,1,2,0,3,1,2,0.5,0,0,0.91,1,1,3.01,2,7,14.57
ENS010,PED,Pedagogie,SUP,5,4,5,4,0,-1,1,-1,-0.33,206,0.25,1,0,4.5,4,5,2,0,3,3,0.67,3,2,0.57,4,1,3.99,4,6,26.83
ENS012,PED,Pedagogie,SUP,1,2,2,1,3,1,0,-1,0.0,64,0.33,0,0,1.5,1,2,0,2,3,3,0.67,3,0,0.7,0,1,3.03,2,2,18.56
ENS004,PED,Pedagogie,SUP,1,1,2,2,4,0,1,0,0.33,273,0.0,1,0,1.5,1,2,0,2,3,3,0.67,0,3,0.81,1,1,3.9,1,9,14.35
ENS005,SEC,Securite Informatique,RT,3,2,2,2,0,-1,0,0,-0.33,267,0.42,1,0,2.25,2,3,0,0,3,1,1.0,1,3,0.8,2,2,2.76,1,8,15.02
ENS017,SEC,Securite Informatique,RT,3,2,2,4,3,-1,0,2,0.33,118,0.25,0,0,2.75,2,4,0,0,1,3,0.67,1,2,0.56,3,0,3.33,3,3,18.96
ENS009,SEC,Securite Informatique,RT,4,4,4,2,1,0,0,-2,-0.67,95,0.17,0,1,3.5,2,4,0,0,3,2,0.5,0,3,0.83,2,0,4.09,3,3,18.83
ENS023,BD,Bases de Donnees,INFO,3,3,3,2,3,0,0,-1,-0.33,90,0.17,0,0,2.75,2,3,0,0,1,3,0.67,2,2,0.69,3,1,2.94,4,3,22.33
ENS012,PROG,Programmation,GL,2,4,2,2,1,2,-2,0,0.0,52,0.25,0,0,2.5,2,4,0,0,1,1,1.0,2,3,0.66,4,2,3.92,3,1,23.64
ENS030,WEB_F,Developpement Web Front,WEB,2,1,1,1,3,-1,0,0,-0.33,173,0.25,0,0,1.25,1,2,0,3,3,2,0.5,3,3,0.68,3,1,4.43,1,5,22.76
ENS026,ANG,Anglais Technique,SUP,1,2,3,3,1,1,1,0,0.67,329,0.42,1,0,2.25,1,3,0,1,2,1,1.0,1,1,0.64,1,0,2.72,3,10,16.14
ENS023,SEC,Securite Informatique,RT,4,3,2,4,0,-1,-1,2,0.0,175,0.42,0,0,3.25,2,4,0,0,2,3,0.67,5,1,0.55,3,0,2.53,3,5,25.31
ENS004,ALG,Algorithmique,GL,4,4,2,3,1,0,-2,1,-0.33,57,0.17,0,0,3.25,2,4,0,0,3,1,1.0,4,1,0.69,0,1,3.3,1,1,19.55
ENS029,PROG,Programmation,GL,4,5,5,3,1,1,0,-2,-0.33,276,0.25,1,0,4.25,3,5,2,0,2,1,1.0,4,3,0.76,0,0,3.14,2,9,21.08
ENS030,ALG,Algorithmique,GL,2,1,1,3,1,-1,0,2,0.33,213,0.0,1,0,1.75,1,3,0,2,3,2,0.5,0,1,0.95,2,1,2.72,4,7,18.19
ENS019,GESTION,Gestion de Projet,SUP,2,1,1,3,4,-1,0,2,0.33,119,0.42,0,0,1.75,1,3,0,2,1,3,0.67,0,2,0.76,0,0,4.48,1,3,14.26
ENS022,WEB_F,Developpement Web Front,WEB,2,4,2,3,1,2,-2,1,0.33,323,0.17,1,0,2.75,2,4,0,0,3,3,0.67,5,2,0.76,1,1,2.64,4,10,26.08
ENS024,RESEAU,Reseaux,RT,3,4,4,4,0,1,0,0,0.33,140,0.25,0,0,3.75,3,4,0,0,1,1,1.0,4,0,0.55,3,0,2.91,1,4,21.07
ENS028,WEB_F,Developpement Web Front,WEB,2,1,1,2,2,-1,0,1,0.0,305,0.08,1,0,1.5,1,2,0,2,2,1,1.0,2,2,0.94,4,0,3.44,2,10,22.58
ENS022,GC_MAT,Matériaux,GC,1,3,2,2,2,2,-1,0,0.33,309,0.0,1,0,2.0,1,3,0,1,1,1,1.0,2,3,0.75,1,1,2.73,4,10,20.21
ENS006,PROG,Programmation,GL,3,4,3,3,0,1,-1,0,0.0,136,0.33,0,0,3.25,3,4,0,0,2,2,0.5,0,1,0.66,4,2,3.29,4,4,19.88
ENS026,WEB_F,Developpement Web Front,WEB,2,2,2,4,1,0,0,2,0.67,90,0.08,0,0,2.5,2,4,0,0,1,3,0.67,1,2,0.59,3,1,3.89,2,3,18.73
ENS019,WEB_B,Developpement Web Back,WEB,5,3,3,5,1,-2,0,2,0.0,70,0.17,0,0,4.0,3,5,2,0,1,3,0.67,2,2,0.51,3,0,2.65,3,2,19.35
ENS020,SEC,Securite Informatique,RT,3,4,2,4,0,1,-2,2,0.33,205,0.42,1,0,3.25,2,4,0,0,3,2,0.5,4,2,0.62,3,1,2.94,2,6,22.98
ENS018,PROG,Programmation,GL,4,3,3,4,0,-1,0,1,0.0,85,0.08,0,0,3.5,3,4,0,0,3,1,1.0,2,1,0.6,1,1,4.32,3,2,21.14
ENS003,WEB_B,Developpement Web Back,WEB,3,4,4,3,1,1,0,-1,0.0,259,0.42,1,0,3.5,3,4,0,0,2,2,0.5,2,1,0.65,2,1,3.52,2,8,19.29
ENS006,WEB_F,Developpement Web Front,WEB,4,3,4,4,3,-1,1,0,0.0,75,0.08,0,0,3.75,3,4,0,0,1,3,0.67,2,3,0.77,2,0,3.46,2,2,19.77
ENS026,SEC,Securite Informatique,RT,3,5,5,5,0,2,0,0,0.67,95,0.33,0,0,4.5,3,5,3,0,2,3,0.67,5,2,0.67,1,1,3.35,4,3,27.05
ENS021,ANG,Anglais Technique,SUP,1,1,1,3,2,0,0,2,0.67,295,0.25,1,0,1.5,1,3,0,3,1,1,1.0,4,3,0.65,3,0,2.74,1,9,21.23
ENS023,RESEAU,Reseaux,RT,1,1,1,1,4,0,0,0,0.0,341,0.42,1,0,1.0,1,1,0,4,1,3,0.67,1,2,0.57,3,0,3.52,2,11,17.89
ENS015,GC_MAT,Matériaux,GC,4,4,2,3,1,0,-2,1,-0.33,349,0.25,1,0,3.25,2,4,0,0,1,2,0.5,0,1,0.75,3,1,3.11,4,11,18.97
ENS017,BD,Bases de Donnees,INFO,1,2,2,3,0,1,0,1,0.67,152,0.17,0,0,2.0,1,3,0,1,2,3,0.67,1,1,0.62,2,0,2.96,3,5,17.52
ENS011,PED,Pedagogie,SUP,3,4,5,5,0,1,1,0,0.67,333,0.08,1,0,4.25,3,5,2,0,3,1,1.0,5,3,0.51,1,1,2.89,2,11,22.33
ENS020,SEC,Securite Informatique,RT,2,4,2,4,1,2,-2,2,0.67,181,0.25,1,0,3.0,2,4,0,0,3,3,0.67,4,3,0.63,2,1,3.34,1,6,21.33
ENS017,BD,Bases de Donnees,INFO,1,3,1,3,2,2,-2,2,0.67,288,0.25,1,0,2.0,1,3,0,2,2,3,0.67,1,3,0.77,4,1,4.35,1,9,20.05
ENS004,GC_STRU,Structure Batiment,GC,5,3,5,5,1,-2,2,0,0.0,175,0.33,0,0,4.5,3,5,3,0,1,2,0.5,3,0,0.75,2,2,2.66,1,5,18.57
ENS019,BD,Bases de Donnees,INFO,2,2,2,1,2,0,0,-1,-0.33,146,0.25,0,0,1.75,1,2,0,1,2,2,0.5,5,3,0.71,4,0,2.74,3,4,27.53
ENS028,BD,Bases de Donnees,INFO,4,3,5,3,1,-1,2,-2,-0.33,30,0.33,0,0,3.75,3,5,1,0,1,1,1.0,0,3,0.55,1,1,3.52,2,1,13.79
ENS009,BD,Bases de Donnees,INFO,3,3,3,2,2,0,0,-1,-0.33,256,0.0,1,0,2.75,2,3,0,0,3,3,0.67,0,2,0.66,4,0,4.45,3,8,20.7
ENS001,GC_STRU,Structure Batiment,GC,3,3,3,5,1,0,0,2,0.67,186,0.42,1,0,3.5,3,5,1,0,2,2,0.5,2,3,0.84,1,1,3.18,2,6,18.56
ENS023,GESTION,Gestion de Projet,SUP,4,3,4,4,0,-1,1,0,0.0,113,0.08,0,0,3.75,3,4,0,0,2,1,1.0,5,1,0.66,3,2,2.87,2,3,25.04
ENS018,GC_STRU,Structure Batiment,GC,1,1,2,3,2,0,1,1,0.67,153,0.33,0,0,1.75,1,3,0,2,3,3,0.67,3,2,0.54,3,2,2.86,3,5,21.92
ENS023,ANG,Anglais Technique,SUP,2,1,2,1,0,-1,1,-1,-0.33,289,0.33,1,0,1.5,1,2,0,2,2,1,1.0,1,2,0.77,4,2,3.75,3,9,21.85
ENS004,SEC,Securite Informatique,RT,3,2,2,4,0,-1,0,2,0.33,254,0.25,1,0,2.75,2,4,0,0,1,1,1.0,2,2,0.66,2,1,4.18,2,8,20.66
ENS008,WEB_B,Developpement Web Back,WEB,3,3,4,4,2,0,1,0,0.33,121,0.33,0,0,3.5,3,4,0,0,1,1,1.0,4,3,0.7,1,2,3.23,2,4,21.96
ENS025,ANG,Anglais Technique,SUP,5,4,5,5,0,-1,1,0,0.0,135,0.0,0,0,4.75,4,5,3,0,1,3,0.67,0,3,0.54,2,1,4.25,4,4,19.2
ENS017,GESTION,Gestion de Projet,SUP,2,1,1,3,3,-1,0,2,0.33,231,0.25,1,0,1.75,1,3,0,2,1,1,1.0,2,3,0.79,3,1,4.09,4,7,25.13
ENS026,WEB_F,Developpement Web Front,WEB,1,1,1,1,2,0,0,0,0.0,359,0.0,1,0,1.0,1,1,0,4,1,2,0.5,3,1,0.93,4,1,3.84,1,11,23.83
ENS026,WEB_B,Developpement Web Back,WEB,3,4,5,5,1,1,1,0,0.67,263,0.17,1,0,4.25,3,5,2,0,3,2,0.5,0,2,0.6,0,2,3.75,4,8,16.5
ENS030,ALG,Algorithmique,GL,1,2,1,1,3,1,-1,0,0.0,293,0.42,1,0,1.25,1,2,0,3,2,2,0.5,5,0,0.7,3,1,4.27,1,9,26.54
ENS014,ANG,Anglais Technique,SUP,1,1,2,1,0,0,1,-1,0.0,221,0.33,1,0,1.25,1,2,0,3,3,1,1.0,4,3,0.51,1,1,2.68,1,7,18.41
ENS018,GC_MAT,Matériaux,GC,4,4,3,4,1,0,-1,1,0.0,162,0.17,0,0,3.75,3,4,0,0,1,1,1.0,4,3,0.52,2,2,4.49,1,5,23.08
ENS006,PROG,Programmation,GL,4,3,4,2,3,-1,1,-2,-0.67,147,0.17,0,1,3.25,2,4,0,0,2,1,1.0,0,2,0.88,2,2,3.17,3,4,17.24
ENS027,PED,Pedagogie,SUP,5,3,3,4,1,-2,0,1,-0.33,57,0.0,0,0,3.75,3,5,1,0,2,3,0.67,0,0,0.6,0,2,4.45,2,1,14.9
ENS013,ALG,Algorithmique,GL,3,2,1,1,1,-1,-1,0,-0.67,252,0.42,1,1,1.75,1,3,0,2,3,2,0.5,5,0,0.66,1,0,4.27,2,8,25.84
ENS002,BD,Bases de Donnees,INFO,4,4,3,5,1,0,-1,2,0.33,275,0.0,1,0,4.0,3,5,1,0,3,1,1.0,3,3,0.67,3,0,3.81,1,9,21.47
ENS026,WEB_F,Developpement Web Front,WEB,2,1,2,1,2,-1,1,-1,-0.33,244,0.17,1,0,1.5,1,2,0,2,1,2,0.5,0,0,0.74,1,2,3.96,1,8,14.12
ENS028,GESTION,Gestion de Projet,SUP,3,3,1,3,1,0,-2,2,0.0,173,0.0,0,0,2.5,1,3,0,1,2,3,0.67,0,2,0.59,4,2,4.28,2,5,18.51
ENS009,PED,Pedagogie,SUP,2,1,1,2,2,-1,0,1,0.0,104,0.17,0,0,1.5,1,2,0,2,2,1,1.0,2,2,0.57,2,2,3.92,1,3,18.19
ENS025,GC_STRU,Structure Batiment,GC,1,2,1,2,3,1,-1,1,0.33,100,0.25,0,0,1.5,1,2,0,2,3,3,0.67,4,1,0.89,3,1,3.58,2,3,25.61
ENS013,RESEAU,Reseaux,RT,3,4,2,3,0,1,-2,1,0.0,134,0.42,0,0,3.0,2,4,0,0,3,3,0.67,3,2,0.68,3,2,3.04,4,4,24.48
ENS025,PROG,Programmation,GL,5,5,4,4,0,0,-1,0,-0.33,340,0.08,1,0,4.5,4,5,2,0,1,3,0.67,2,3,0.76,4,1,3.16,1,11,19.62
ENS020,PROG,Programmation,GL,3,5,3,5,2,2,-2,2,0.67,361,0.33,1,0,4.0,3,5,2,0,2,3,0.67,1,0,0.71,4,1,3.16,3,12,20.37
ENS008,PED,Pedagogie,SUP,3,4,4,4,1,1,0,0,0.33,116,0.08,0,0,3.75,3,4,0,0,1,2,0.5,3,0,0.9,2,2,3.27,3,3,23.54
ENS023,WEB_B,Developpement Web Back,WEB,5,3,5,5,2,-2,2,0,0.0,36,0.0,0,0,4.5,3,5,3,0,1,3,0.67,1,3,0.68,4,0,2.56,1,1,16.02
ENS028,WEB_F,Developpement Web Front,WEB,2,2,2,2,2,0,0,0,0.0,361,0.08,1,0,2.0,2,2,0,0,2,3,0.67,0,0,0.55,2,1,2.51,3,12,14.27
ENS008,GC_MAT,Matériaux,GC,1,2,1,1,1,1,-1,0,0.0,147,0.42,0,0,1.25,1,2,0,3,1,2,0.5,3,3,0.56,0,2,3.86,3,4,21.02
ENS020,GC_MAT,Matériaux,GC,2,2,2,4,0,0,0,2,0.67,97,0.25,0,0,2.5,2,4,0,0,2,3,0.67,5,1,0.53,2,1,2.68,4,3,26.01
ENS007,ANG,Anglais Technique,SUP,1,3,1,1,1,2,-2,0,0.0,292,0.33,1,0,1.5,1,3,0,3,3,3,0.67,5,3,0.79,2,2,4.07,3,9,28.59
ENS011,ALG,Algorithmique,GL,1,1,1,1,3,0,0,0,0.0,289,0.17,1,0,1.0,1,1,0,4,2,2,0.5,4,1,0.54,2,2,2.96,3,9,23.12
ENS010,ALG,Algorithmique,GL,4,4,2,4,0,0,-2,2,0.0,282,0.08,1,0,3.5,2,4,0,0,1,2,0.5,3,0,0.77,4,2,2.58,4,9,25.01
ENS028,RESEAU,Reseaux,RT,3,3,2,2,0,0,-1,0,-0.33,117,0.17,0,0,2.5,2,3,0,0,3,1,1.0,3,2,0.89,4,0,2.92,3,3,24.79
ENS016,GC_STRU,Structure Batiment,GC,2,4,3,4,0,2,-1,1,0.67,181,0.33,1,0,3.25,2,4,0,0,2,1,1.0,5,0,0.72,3,1,2.77,4,6,28.14
ENS015,GC_STRU,Structure Batiment,GC,4,4,4,2,0,0,0,-2,-0.67,288,0.08,1,1,3.5,2,4,0,0,1,3,0.67,0,3,0.67,0,1,3.83,3,9,15.51
ENS011,WEB_B,Developpement Web Back,WEB,4,5,5,5,2,1,0,0,0.33,53,0.17,0,0,4.75,4,5,3,0,1,2,0.5,1,3,0.91,3,2,3.93,4,1,23.41
ENS009,SEC,Securite Informatique,RT,3,4,2,2,3,1,-2,0,-0.33,330,0.25,1,0,2.75,2,4,0,0,2,1,1.0,3,0,0.58,3,0,4.41,4,11,26.72
ENS029,WEB_B,Developpement Web Back,WEB,3,3,5,3,0,0,2,-2,0.0,89,0.08,0,0,3.5,3,5,1,0,1,2,0.5,5,3,0.58,3,2,4.29,2,2,27.48
ENS010,RESEAU,Reseaux,RT,3,2,3,2,1,-1,1,-1,-0.33,364,0.17,1,0,2.5,2,3,0,0,1,2,0.5,4,2,0.83,2,1,3.29,1,12,22.23
ENS003,PED,Pedagogie,SUP,5,5,5,5,1,0,0,0,0.0,289,0.33,1,0,5.0,5,5,4,0,3,2,0.5,4,1,0.94,0,2,2.65,2,9,21.0
ENS006,WEB_B,Developpement Web Back,WEB,1,3,1,2,2,2,-2,1,0.33,78,0.25,0,0,1.75,1,3,0,2,3,2,0.5,1,2,0.93,4,1,3.33,3,2,21.81
ENS001,PROG,Programmation,GL,5,3,4,4,2,-2,1,0,-0.33,42,0.17,0,0,4.0,3,5,1,0,3,3,0.67,2,0,0.68,1,0,3.35,4,1,21.1
ENS022,SEC,Securite Informatique,RT,4,3,4,3,0,-1,1,-1,-0.33,143,0.08,0,0,3.5,3,4,0,0,2,3,0.67,0,2,0.94,3,1,4.1,1,4,17.4
ENS023,RESEAU,Reseaux,RT,2,4,2,3,2,2,-2,1,0.33,40,0.17,0,0,2.75,2,4,0,0,3,3,0.67,0,2,0.69,0,0,3.95,1,1,12.85
ENS007,ALG,Algorithmique,GL,4,3,2,4,1,-1,-1,2,0.0,254,0.08,1,0,3.25,2,4,0,0,2,1,1.0,0,3,0.65,0,2,4.38,4,8,18.01
ENS028,WEB_B,Developpement Web Back,WEB,2,1,1,2,4,-1,0,1,0.0,230,0.25,1,0,1.5,1,2,0,2,1,2,0.5,4,2,0.9,4,2,4.42,4,7,31.34
ENS026,WEB_F,Developpement Web Front,WEB,2,2,4,3,2,0,2,-1,0.33,300,0.17,1,0,2.75,2,4,0,0,3,2,0.5,2,0,0.82,3,1,2.64,4,10,22.38
ENS004,ANG,Anglais Technique,SUP,3,1,1,1,2,-2,0,0,-0.67,102,0.25,0,1,1.5,1,3,0,3,1,2,0.5,0,3,0.71,4,1,3.51,4,3,20.57
ENS023,RESEAU,Reseaux,RT,1,1,1,2,2,0,0,1,0.33,363,0.17,1,0,1.25,1,2,0,3,2,2,0.5,0,1,0.6,2,2,2.68,4,12,16.36
ENS030,BD,Bases de Donnees,INFO,1,2,3,1,0,1,1,-2,0.0,48,0.17,0,0,1.75,1,3,0,2,3,1,1.0,3,1,0.94,3,2,2.73,3,1,23.66
ENS008,GESTION,Gestion de Projet,SUP,1,3,3,3,3,2,0,0,0.67,33,0.17,0,0,2.5,1,3,0,1,3,1,1.0,4,3,0.81,1,1,2.51,4,1,24.07
ENS001,GESTION,Gestion de Projet,SUP,4,3,3,3,0,-1,0,0,-0.33,63,0.33,0,0,3.25,3,4,0,0,2,3,0.67,4,0,0.86,0,2,3.72,2,2,22.74
ENS027,WEB_F,Developpement Web Front,WEB,3,3,3,2,1,0,0,-1,-0.33,249,0.25,1,0,2.75,2,3,0,0,1,2,0.5,2,0,0.8,4,0,3.62,3,8,23.74
ENS016,BD,Bases de Donnees,INFO,3,3,4,4,1,0,1,0,0.33,227,0.42,1,0,3.5,3,4,0,0,1,1,1.0,2,0,0.63,3,0,4.43,1,7,20.51
ENS019,GC_STRU,Structure Batiment,GC,1,2,1,2,3,1,-1,1,0.33,64,0.08,0,0,1.5,1,2,0,2,1,3,0.67,5,1,0.86,1,2,3.41,1,2,23.62
ENS009,ANG,Anglais Technique,SUP,1,3,2,1,2,2,-1,-1,0.0,288,0.33,1,0,1.75,1,3,0,2,2,3,0.67,5,2,0.93,1,1,3.99,4,9,29.63
ENS016,RESEAU,Reseaux,RT,3,3,4,4,2,0,1,0,0.33,359,0.0,1,0,3.5,3,4,0,0,1,3,0.67,4,2,0.67,0,1,2.75,3,11,21.35
ENS017,ANG,Anglais Technique,SUP,3,2,3,1,1,-1,1,-2,-0.67,227,0.17,1,1,2.25,1,3,0,1,3,2,0.5,5,0,0.59,1,0,4.37,3,7,27.19
ENS023,PROG,Programmation,GL,5,4,4,3,1,-1,0,-1,-0.67,221,0.17,1,1,4.0,3,5,1,0,2,3,0.67,5,2,0.86,1,2,3.18,1,7,23.16
ENS002,PROG,Programmation,GL,4,3,3,4,1,-1,0,1,0.0,209,0.17,1,0,3.5,3,4,0,0,3,2,0.5,0,1,0.59,1,2,2.93,3,6,14.31
ENS024,ALG,Algorithmique,GL,2,1,3,1,1,-1,2,-2,-0.33,93,0.42,0,0,1.75,1,3,0,2,3,3,0.67,1,3,0.56,1,2,4.47,4,3,20.74
ENS016,GC_STRU,Structure Batiment,GC,3,4,4,4,0,1,0,0,0.33,122,0.42,0,0,3.75,3,4,0,0,1,1,1.0,5,2,0.83,1,2,4.35,1,4,25.35
ENS013,WEB_B,Developpement Web Back,WEB,1,1,1,3,3,0,0,2,0.67,55,0.33,0,0,1.5,1,3,0,3,2,3,0.67,4,1,0.9,1,0,3.7,1,1,22.4
ENS002,GESTION,Gestion de Projet,SUP,1,3,3,3,2,2,0,0,0.67,360,0.33,1,0,2.5,1,3,0,1,3,2,0.5,0,1,0.51,4,0,3.62,4,12,19.79
ENS017,BD,Bases de Donnees,INFO,3,3,3,3,1,0,0,0,0.0,166,0.08,0,0,3.0,3,3,0,0,1,2,0.5,5,3,0.58,4,0,4.27,3,5,29.94
ENS014,WEB_F,Developpement Web Front,WEB,2,2,2,1,2,0,0,-1,-0.33,307,0.33,1,0,1.75,1,2,0,1,2,2,0.5,5,3,0.73,3,1,3.61,1,10,25.37
ENS022,ANG,Anglais Technique,SUP,1,2,2,2,1,1,0,0,0.33,111,0.08,0,0,1.75,1,2,0,1,3,2,0.5,4,3,0.62,2,0,3.88,2,3,23.86
ENS013,PED,Pedagogie,SUP,5,4,3,3,1,-1,-1,0,-0.67,220,0.17,1,1,3.75,3,5,1,0,1,1,1.0,5,2,0.75,4,0,2.68,4,7,29.11
ENS007,GC_MAT,Matériaux,GC,3,4,4,4,2,1,0,0,0.33,235,0.08,1,0,3.75,3,4,0,0,3,3,0.67,4,0,0.65,4,1,3.21,4,7,27.67
ENS008,BD,Bases de Donnees,INFO,4,5,5,5,2,1,0,0,0.33,57,0.08,0,0,4.75,4,5,3,0,2,3,0.67,2,2,0.93,2,0,3.34,2,1,20.33
