teacher_id,competence_id,competence_code,department_id,unit_id,ref_month,date_t,current_observation,knowledge_difficulty_level,required_level,gap_next_3m,current_level_t3,current_level_t2,current_level_t1,current_level_t,lag_gap_t3_t2,lag_gap_t2_t1,lag_gap_t1_t,rolling_tendance,days_since_last_training,training_frequency_per_month,is_long_absent,is_stagnant,avg_level,min_level,max_level,nb_level_5,nb_level_1,nb_savoirs,nb_competences,competency_coverage_rate,nb_formations_completed,nb_formations_in_progress,taux_assiduite,nb_besoins_exprimes,nb_besoins_approuves,avg_eval_score,nb_evaluations,months_since_last_training,engagement_score,attendance_rate,evaluation_score,training_count,stagnation_months,need_count,source_type,source_id,data_origin,is_synthetic,institutional_verified,generation_seed,generator_version,dataset_version,created_at
SYN_T0086,12,C12,DEP_01,UP_02,2026-04,2026-04-30,1.87,1.0,3.0,0.095,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.333,0.0,0.105,0,0,2.25,2.0,3.0,0.0,0.0,2.0,8.0,0.615,2.0,1.0,0.788,15.0,10.0,2.822,16.0,0.0,0.811,0.788,2.84,2,0.0,15.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-04-30
SYN_T0089,12,C12,DEP_04,UP_05,2026-04,2026-04-30,3.54,1.0,3.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,181.0,0.158,0,1,5.0,5.0,5.0,4.0,0.0,2.0,8.0,0.615,3.0,0.0,0.595,0.0,0.0,2.957,16.0,5.946,0.546,0.595,3.708,3,12.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-04-30
SYN_T0091,6,C6,DEP_01,UP_07,2026-04,2026-04-30,1.46,1.0,3.0,1.015,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,30.0,0.211,1,1,2.0,2.0,2.0,0.0,0.0,4.0,6.0,0.462,4.0,1.0,0.317,16.0,8.0,3.118,16.0,0.986,0.423,0.317,3.493,4,18.0,16.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-04-30
SYN_T0093,5,C5,DEP_03,UP_09,2026-04,2026-04-30,3.34,3.0,5.0,0.89,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,30.0,0.263,0,1,4.0,4.0,4.0,0.0,0.0,3.0,6.0,0.462,5.0,1.0,0.541,16.0,8.0,2.815,16.0,0.986,0.68,0.541,3.294,5,4.0,16.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-04-30
SYN_T0094,3,C3,DEP_04,UP_10,2026-04,2026-04-30,2.8,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,365.0,0.105,1,1,3.0,3.0,3.0,0.0,0.0,5.0,7.0,0.538,2.0,1.0,0.265,5.0,2.0,2.652,16.0,11.991,0.38,0.265,2.359,2,9.0,5.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-04-30
SYN_T0094,10,C10,DEP_04,UP_10,2026-04,2026-04-30,1.94,2.0,4.0,2.245,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,212.0,0.105,1,1,2.0,2.0,2.0,0.0,0.0,4.0,7.0,0.538,2.0,0.0,0.279,16.0,7.0,2.652,16.0,6.965,0.364,0.279,2.359,2,7.0,16.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-04-30
SYN_T0097,10,C10,DEP_02,UP_01,2026-04,2026-04-30,1.56,2.0,4.0,2.215,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,30.0,0.105,1,1,2.0,2.0,2.0,0.0,0.0,4.0,8.0,0.615,2.0,1.0,0.463,16.0,11.0,2.172,16.0,0.986,0.511,0.463,2.038,2,18.0,16.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-04-30
SYN_T0002,3,C3,DEP_02,UP_02,2026-05,2026-05-31,3.28,1.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,1.0,0.0,0.333,31.0,0.1,0,0,3.5,3.0,4.0,0.0,0.0,5.0,7.0,0.538,2.0,1.0,0.562,0.0,0.0,2.294,17.0,1.018,0.635,0.562,2.675,2,1.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0002,6,C6,DEP_02,UP_02,2026-05,2026-05-31,2.67,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,31.0,0.1,0,1,3.0,3.0,3.0,0.0,0.0,4.0,7.0,0.538,2.0,0.0,0.699,0.0,0.0,2.294,17.0,1.018,0.559,0.699,,2,19.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0003,4,C4,DEP_03,UP_03,2026-05,2026-05-31,3.24,2.0,4.0,0.991,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0,1,3.0,3.0,3.0,0.0,0.0,2.0,6.0,0.462,6.0,1.0,0.649,17.0,12.0,3.215,17.0,0.0,0.664,0.649,3.489,6,6.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0003,8,C8,DEP_03,UP_03,2026-05,2026-05-31,4.52,3.0,5.0,0.01,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,151.0,0.15,0,1,5.0,5.0,5.0,4.0,0.0,2.0,6.0,0.462,3.0,0.0,0.529,0.0,0.0,3.215,17.0,4.961,0.603,0.529,3.489,3,19.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0004,10,C10,DEP_04,UP_04,2026-05,2026-05-31,3.85,2.0,4.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,335.0,0.15,1,1,5.0,5.0,5.0,4.0,0.0,4.0,7.0,0.538,3.0,1.0,0.457,0.0,0.0,3.104,17.0,11.005,0.485,0.457,3.293,3,19.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0005,1,C1,DEP_05,UP_05,2026-05,2026-05-31,2.87,2.0,4.0,0.022,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,365.0,0.05,1,1,4.0,4.0,4.0,0.0,0.0,3.0,8.0,0.615,1.0,1.0,0.458,3.0,2.0,1.553,17.0,11.991,0.379,0.458,2.253,1,12.0,3.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0006,11,C11,DEP_01,UP_06,2026-05,2026-05-31,2.59,3.0,5.0,1.849,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,61.0,0.2,0,1,3.0,3.0,3.0,0.0,0.0,5.0,7.0,0.538,4.0,0.0,0.514,17.0,10.0,1.985,17.0,2.004,0.623,0.514,2.418,4,19.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0007,9,C9,DEP_02,UP_07,2026-05,2026-05-31,3.8,1.0,3.0,0.0,4.0,4.0,5.0,5.0,0.0,1.0,0.0,0.333,31.0,0.25,1,0,4.5,4.0,5.0,2.0,0.0,3.0,7.0,0.538,5.0,1.0,0.397,0.0,0.0,2.894,17.0,1.018,0.766,0.397,3.504,5,1.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0009,12,C12,DEP_04,UP_09,2026-05,2026-05-31,3.11,1.0,3.0,0.0,5.0,5.0,5.0,4.0,0.0,0.0,-1.0,-0.333,120.0,0.25,0,0,4.75,4.0,5.0,3.0,0.0,2.0,7.0,0.538,5.0,1.0,0.919,0.0,0.0,2.7,17.0,3.942,0.933,0.919,3.051,5,0.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0010,2,C2,DEP_05,UP_10,2026-05,2026-05-31,2.07,3.0,5.0,2.937,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,999.0,0.0,1,1,2.0,2.0,2.0,0.0,0.0,4.0,7.0,0.538,0.0,0.0,0.373,17.0,12.0,2.196,17.0,13.0,0.319,0.373,2.526,0,19.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0010,5,C5,DEP_05,UP_10,2026-05,2026-05-31,3.89,3.0,5.0,0.014,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,151.0,0.1,1,1,5.0,5.0,5.0,4.0,0.0,3.0,7.0,0.538,2.0,0.0,0.268,11.0,7.0,2.196,17.0,4.961,0.44,0.268,2.526,2,5.0,11.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0011,13,C13,DEP_01,UP_11,2026-05,2026-05-31,4.35,2.0,4.0,0.0,4.0,4.0,5.0,5.0,0.0,1.0,0.0,0.333,31.0,0.15,0,0,4.5,4.0,5.0,2.0,0.0,3.0,8.0,0.615,3.0,0.0,0.907,0.0,0.0,3.222,17.0,1.018,0.816,0.907,3.331,3,1.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0012,5,C5,DEP_02,UP_12,2026-05,2026-05-31,3.69,3.0,5.0,1.212,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,92.0,0.25,0,1,5.0,5.0,5.0,4.0,0.0,3.0,7.0,0.538,5.0,0.0,0.537,12.0,5.0,3.282,17.0,3.022,0.793,0.537,3.385,5,4.0,12.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0013,11,C11,DEP_03,UP_01,2026-05,2026-05-31,3.2,3.0,5.0,1.232,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,120.0,0.1,0,1,4.0,4.0,4.0,0.0,0.0,5.0,7.0,0.538,2.0,0.0,0.736,17.0,13.0,2.755,17.0,3.942,0.677,0.736,3.038,2,4.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0013,12,C12,DEP_03,UP_01,2026-05,2026-05-31,3.44,1.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,92.0,0.25,0,1,4.0,4.0,4.0,0.0,0.0,2.0,7.0,0.538,5.0,1.0,0.744,0.0,0.0,2.755,17.0,3.022,0.656,0.744,3.038,5,10.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0015,9,C9,DEP_05,UP_03,2026-05,2026-05-31,2.63,1.0,3.0,0.081,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,335.0,0.05,0,1,3.0,3.0,3.0,0.0,0.0,3.0,8.0,0.615,1.0,0.0,0.655,0.0,0.0,2.992,17.0,11.005,0.604,0.655,3.375,1,19.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0016,5,C5,DEP_01,UP_04,2026-05,2026-05-31,2.7,3.0,5.0,1.061,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2,1,1,4.0,4.0,4.0,0.0,0.0,3.0,7.0,0.538,4.0,0.0,0.001,17.0,7.0,2.306,17.0,0.0,0.445,0.001,2.792,4,5.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0016,12,C12,DEP_01,UP_04,2026-05,2026-05-31,2.79,1.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,31.0,0.1,1,1,4.0,4.0,4.0,0.0,0.0,2.0,7.0,0.538,2.0,2.0,0.231,0.0,0.0,2.306,17.0,1.018,0.387,0.231,2.792,2,10.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0020,3,C3,DEP_05,UP_08,2026-05,2026-05-31,3.79,1.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,212.0,0.15,0,1,4.0,4.0,4.0,0.0,0.0,5.0,7.0,0.538,3.0,3.0,0.681,0.0,0.0,2.748,17.0,6.965,0.673,0.681,3.214,3,7.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0024,10,C10,DEP_04,UP_12,2026-05,2026-05-31,3.15,2.0,4.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,31.0,0.25,0,1,5.0,5.0,5.0,4.0,0.0,4.0,7.0,0.538,5.0,0.0,0.749,2.0,0.0,2.626,17.0,1.018,0.729,0.749,3.047,5,5.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0025,13,C13,DEP_05,UP_01,2026-05,2026-05-31,0.37,2.0,4.0,1.789,2.0,1.0,1.0,1.0,-1.0,0.0,0.0,-0.333,212.0,0.05,0,0,1.25,1.0,2.0,0.0,3.0,3.0,7.0,0.538,1.0,1.0,0.748,17.0,9.0,2.563,17.0,6.965,0.665,0.748,2.881,1,2.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0027,6,C6,DEP_02,UP_03,2026-05,2026-05-31,3.96,1.0,3.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,0.333,0.0,0.25,1,0,3.25,3.0,4.0,0.0,0.0,4.0,7.0,0.538,5.0,0.0,0.333,2.0,0.0,3.011,17.0,0.0,0.684,0.333,3.162,5,0.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0028,1,C1,DEP_03,UP_04,2026-05,2026-05-31,2.82,2.0,4.0,0.908,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,304.0,0.1,1,1,3.0,3.0,3.0,0.0,0.0,3.0,7.0,0.538,2.0,2.0,0.278,17.0,8.0,2.854,17.0,9.987,0.356,0.278,2.426,2,19.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0031,8,C8,DEP_01,UP_07,2026-05,2026-05-31,3.07,3.0,5.0,1.87,4.0,4.0,4.0,3.0,0.0,0.0,-1.0,-0.333,0.0,0.25,1,0,3.75,3.0,4.0,0.0,0.0,2.0,7.0,0.538,5.0,1.0,0.432,17.0,10.0,3.802,17.0,0.0,0.678,0.432,4.158,5,0.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0034,2,C2,DEP_04,UP_10,2026-05,2026-05-31,2.61,3.0,5.0,1.336,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,61.0,0.15,1,1,4.0,4.0,4.0,0.0,0.0,4.0,9.0,0.692,3.0,0.0,0.455,17.0,11.0,2.358,17.0,2.004,0.476,0.455,2.58,3,12.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0034,4,C4,DEP_04,UP_10,2026-05,2026-05-31,2.68,2.0,4.0,0.021,3.0,3.0,4.0,4.0,0.0,1.0,0.0,0.333,0.0,0.15,1,0,3.5,3.0,4.0,0.0,0.0,2.0,9.0,0.692,3.0,1.0,0.225,13.0,9.0,2.358,17.0,0.0,0.428,0.225,2.58,3,1.0,13.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0038,11,C11,DEP_03,UP_02,2026-05,2026-05-31,3.13,3.0,5.0,1.003,4.0,3.0,3.0,4.0,-1.0,0.0,1.0,0.0,0.0,0.3,0,0,3.5,3.0,4.0,0.0,0.0,5.0,7.0,0.538,6.0,1.0,0.783,17.0,9.0,2.263,17.0,0.0,0.877,0.783,2.863,6,0.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0040,4,C4,DEP_05,UP_04,2026-05,2026-05-31,1.55,2.0,4.0,3.007,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,92.0,0.1,0,1,2.0,2.0,2.0,0.0,0.0,2.0,8.0,0.615,2.0,0.0,0.76,17.0,6.0,3.176,17.0,3.022,0.553,0.76,3.327,2,17.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0041,5,C5,DEP_01,UP_05,2026-05,2026-05-31,2.52,3.0,5.0,1.998,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,273.0,0.15,0,1,3.0,3.0,3.0,0.0,0.0,3.0,7.0,0.538,3.0,1.0,0.638,17.0,7.0,3.11,17.0,8.968,0.594,0.638,3.648,3,7.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0042,10,C10,DEP_02,UP_06,2026-05,2026-05-31,2.95,2.0,4.0,1.054,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,365.0,0.05,1,1,3.0,3.0,3.0,0.0,0.0,4.0,6.0,0.462,1.0,1.0,0.449,17.0,6.0,3.013,17.0,11.991,0.372,0.449,3.096,1,19.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0047,7,C7,DEP_02,UP_11,2026-05,2026-05-31,2.27,2.0,4.0,1.04,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,3.0,3.0,3.0,0.0,0.0,5.0,7.0,0.538,4.0,1.0,0.728,17.0,11.0,3.255,17.0,0.0,0.728,0.728,2.761,4,11.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0049,2,C2,DEP_04,UP_01,2026-05,2026-05-31,2.33,3.0,5.0,1.977,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0,1,3.0,3.0,3.0,0.0,0.0,4.0,8.0,0.615,6.0,0.0,0.729,17.0,10.0,3.053,17.0,0.0,0.672,0.729,3.709,6,4.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0049,11,C11,DEP_04,UP_01,2026-05,2026-05-31,2.75,3.0,5.0,1.036,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0,1,3.0,3.0,3.0,0.0,0.0,5.0,8.0,0.615,2.0,0.0,0.58,17.0,10.0,3.053,17.0,0.0,0.491,0.58,3.709,2,16.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0050,12,C12,DEP_05,UP_02,2026-05,2026-05-31,2.78,1.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,61.0,0.15,1,1,4.0,4.0,4.0,0.0,0.0,2.0,6.0,0.462,3.0,1.0,0.253,0.0,0.0,2.748,17.0,2.004,0.544,0.253,2.882,3,3.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0051,10,C10,DEP_01,UP_03,2026-05,2026-05-31,2.0,2.0,4.0,2.252,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,31.0,0.05,1,1,2.0,2.0,2.0,0.0,0.0,4.0,6.0,0.462,1.0,0.0,0.433,17.0,8.0,2.85,17.0,1.018,0.396,0.433,2.73,1,8.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0051,13,C13,DEP_01,UP_03,2026-05,2026-05-31,3.47,2.0,4.0,0.0,4.0,5.0,4.0,4.0,1.0,-1.0,0.0,0.0,61.0,0.25,0,0,4.25,4.0,5.0,1.0,0.0,3.0,6.0,0.462,5.0,0.0,0.53,1.0,1.0,2.85,17.0,2.004,0.636,0.53,2.73,5,1.0,1.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0053,10,C10,DEP_03,UP_05,2026-05,2026-05-31,1.45,2.0,4.0,1.006,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0,1,2.0,2.0,2.0,0.0,0.0,4.0,9.0,0.692,1.0,1.0,0.697,17.0,10.0,2.096,17.0,0.0,0.354,0.697,,1,19.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0054,8,C8,DEP_04,UP_06,2026-05,2026-05-31,3.22,3.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,61.0,0.1,1,1,5.0,5.0,5.0,4.0,0.0,2.0,5.0,0.385,2.0,0.0,0.47,0.0,0.0,2.582,17.0,2.004,0.444,0.47,2.81,2,19.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0056,2,C2,DEP_01,UP_08,2026-05,2026-05-31,4.49,3.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,243.0,0.05,0,1,5.0,5.0,5.0,4.0,0.0,4.0,8.0,0.615,1.0,2.0,0.716,9.0,3.0,2.421,17.0,7.983,0.421,0.716,2.553,1,7.0,9.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0058,9,C9,DEP_03,UP_10,2026-05,2026-05-31,2.15,1.0,3.0,0.171,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,31.0,0.15,1,1,3.0,3.0,3.0,0.0,0.0,3.0,7.0,0.538,3.0,0.0,0.376,0.0,0.0,3.588,17.0,1.018,0.534,0.376,3.493,3,19.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0059,12,C12,DEP_04,UP_11,2026-05,2026-05-31,2.56,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0,1,3.0,3.0,3.0,0.0,0.0,2.0,7.0,0.538,2.0,0.0,0.799,0.0,0.0,2.487,17.0,0.0,0.471,0.799,2.531,2,19.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0060,5,C5,DEP_05,UP_12,2026-05,2026-05-31,3.81,3.0,5.0,0.067,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,61.0,0.1,1,1,5.0,5.0,5.0,4.0,0.0,3.0,6.0,0.462,2.0,0.0,0.429,12.0,7.0,3.153,17.0,2.004,0.454,0.429,3.161,2,4.0,12.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0063,7,C7,DEP_03,UP_03,2026-05,2026-05-31,3.55,2.0,4.0,0.0,5.0,4.0,4.0,4.0,-1.0,0.0,0.0,-0.333,243.0,0.2,0,0,4.25,4.0,5.0,1.0,0.0,5.0,7.0,0.538,4.0,0.0,0.653,2.0,0.0,2.828,17.0,7.983,0.809,0.653,2.897,4,2.0,2.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0063,11,C11,DEP_03,UP_03,2026-05,2026-05-31,2.8,3.0,5.0,1.26,4.0,4.0,3.0,3.0,0.0,-1.0,0.0,-0.333,0.0,0.05,1,0,3.5,3.0,4.0,0.0,0.0,5.0,7.0,0.538,1.0,0.0,0.45,17.0,14.0,2.828,17.0,0.0,0.49,0.45,2.897,1,1.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0065,6,C6,DEP_05,UP_05,2026-05,2026-05-31,1.39,1.0,3.0,0.699,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0,1,2.0,2.0,2.0,0.0,0.0,4.0,10.0,0.769,2.0,1.0,0.628,17.0,12.0,3.057,17.0,0.0,0.451,0.628,3.175,2,19.0,17.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0066,6,C6,DEP_01,UP_06,2026-05,2026-05-31,4.3,1.0,3.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,182.0,0.2,1,1,5.0,5.0,5.0,4.0,0.0,4.0,7.0,0.538,4.0,1.0,0.477,0.0,0.0,3.142,17.0,5.979,0.567,0.477,3.894,4,11.0,0.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
SYN_T0069,10,C10,DEP_04,UP_09,2026-05,2026-05-31,3.07,2.0,4.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,120.0,0.2,1,1,5.0,5.0,5.0,4.0,0.0,4.0,7.0,0.538,4.0,0.0,0.337,3.0,2.0,3.211,17.0,3.942,0.628,0.337,3.709,4,6.0,3.0,synthetic_generator,demo_gen_seed42,SYNTHETIC,true,false,42,generator-synthetic-v1.0.0,synthetic-v1.0.0,2026-05-31
